area,ss_code,type_sickness,GES_real_2007,GES_real_2008,GES_real_2009,GES_real_2010,GES_real_2011,GES_real_2012,GES_real_2013,GES_real_2014,GES_real_2015,GES_real_2016
Fresia  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,  ,1084206,982708,1424773,1578870,1580773,1822019
Fresia  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,  ,189377,  ,401976,
Fresia  ,67,ESCLEROSIS MÚLTIPLE  REMITENTE RECURRENTE,  ,  ,  ,  ,  ,  ,,7884208,802891,  
Fresia  ,74,TRATAMIENTO QUIRÚRGICO DE LESIONES CRÓNICAS DE LA VÁLVULA AÓRTICA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,8048241,  
Fresia  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,47188,41312,6940,53400
Fresia  ,80,TRATAMIENTO DE ERRADICACIÓN DEL HELICOBACTER PYLORI,  ,  ,  ,  ,  ,  ,  ,17869,10432,  
Frutillar  ,1,ENFERMEDAD RENAL CRÓNICA ETAPAS 4 Y 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,5493204
Frutillar  ,3,CÁNCER CERVICOUTERINO,  ,175141,98701,939183,63093,  ,  ,241745,699060,322685
Frutillar  ,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,  ,  ,2236366,  ,  ,  ,  ,  ,  ,  
Frutillar  ,5,INFARTO AGUDO DEL MIOCARDIO,1957934,1846363,  ,2491226,1690279,9014000,  ,  ,  ,5892
Frutillar  ,6,DIABETES MELLITUS TIPO 1,  ,  ,  ,  ,  ,343879,729377,1337960,943687,1292692
Frutillar  ,7,DIABETES MELLITUS TIPO 2,1195020,902719,1202558,1967571,1118633,1558486,1357537,1820443,2787842,5246172
Frutillar  ,8,CÁNCER DE MAMA EN PERSONAS DE 15 AÑOS Y MAS,3242886,4326577,5563438,2060211,112608,97954,168995,691496,7920686,68699
Frutillar  ,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,  ,  ,179258,2500575,2386174,1438242,  ,4038387,  ,2716556
Frutillar  ,12,ENDOPRÓTESIS TOTAL DE CADERA,  ,  ,  ,  ,  ,  ,  ,4495926,  ,  
Frutillar  ,15,ESQUIZOFRENIA,  ,  ,  ,  ,  ,  ,  ,  ,46318,499915
Frutillar  ,17,LINFOMAS EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,1010370,5446317
Frutillar  ,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,  ,  ,  ,189097,165868,1899099,6946885,1509884,2551926,2473757
Frutillar  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,388010,546082,575601,1037085,901745,1357259,1341796,1487691,1136070,1119312
Frutillar  ,22,EPILEPSIA NO REFRACTARIA EN PERSONAS DESDE 1 AÑO Y MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,35122
Frutillar  ,25,"TRASTORNOS DE GENERACIÓN DEL IMPULSO Y CONDUCCIÓN EN PERSONAS DE 15 AÑOS Y MÁS, QUE REQUIEREN MARCAPASO",  ,  ,  ,  ,  ,  ,  ,  ,  ,2652975
Frutillar  ,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,  ,  ,  ,  ,  ,  ,2220898,1226697,3066721,2332499
Frutillar  ,27,CÁNCER GÁSTRICO,  ,  ,5180461,  ,  ,  ,  ,  ,  ,  
Frutillar  ,28,CÁNCER DE PRÓSTATA EN PERSONAS DE 15 AÑOS Y MÁS,21690,  ,  ,  ,  ,  ,  ,  ,86014,22530
Frutillar  ,29,VICIOS DE REFRACCIÓN EN PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,57957,13333,  ,  ,65891,  
Frutillar  ,32,DESPRENDIMIENTO DE RETINA REGMATÓGENO NO TRAUMÁTICO,  ,  ,  ,  ,  ,3267815,207974,  ,  ,  
Frutillar  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,1295112,1575355,3521992,5258701,7643861,8459429,5376328,12407952,2672071,2772238
Frutillar  ,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,  ,  ,  ,  ,  ,  ,  ,  ,75610
Frutillar  ,36,ÓRTESIS (O AYUDAS TÉCNICAS) PARA PERSONAS DE 65 AÑOS Y MÁS,  ,138746,19149,  ,  ,  ,  ,  ,49242,  
Frutillar  ,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,15172,13515594,  
Frutillar  ,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,  ,  ,43662,  ,  ,  ,  ,  ,60544,24943
Frutillar  ,39,ASMA BRONQUIAL MODERADA Y GRAVE EN MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,63445
Frutillar  ,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",  ,  ,  ,  ,  ,  ,145691,487462,394337,274577
Frutillar  ,43,TUMORES PRIMARIOS DEL SISTEMA NERVIOSO CENTRAL EN PERSONAS DE 15 AÑOS O MÁS,  ,  ,  ,  ,  ,  ,  ,6269291,198535,12179294
Frutillar  ,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,  ,2237378,3967671,1729937,  ,  ,  ,60180,3907749,1863774
Frutillar  ,45,LEUCEMIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,16761,  ,  ,  ,  ,  ,  ,  ,  
Frutillar  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,  ,  ,52976,38521,  ,  ,17002,13355,  
Frutillar  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,502991
Frutillar  ,52,ARTRITIS REUMATOIDEA,89893,258625,1057266,1346358,1261713,1654488,1922827,1199047,1587946,1647948
Frutillar  ,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,  ,  ,  ,  ,467021,  ,292999,  ,681899,  
Frutillar  ,60,EPILEPSIA NO REFRACTARIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,139182
Frutillar  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,22327,10191,206137,534424,615943,608513,637046
Frutillar  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,  ,  ,  ,  ,  ,  ,13006
Frutillar  ,64,PREVENCIÓN SECUNDARIA ENFERMEDAD RENAL CRÓNICA TERMINAL,  ,  ,  ,  ,  ,  ,  ,  ,12246,  
Frutillar  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,18430,159637,1034088,954275,383129,555384
Frutillar  ,67,ESCLEROSIS MÚLTIPLE  REMITENTE RECURRENTE,  ,  ,  ,  ,  ,  ,  ,  ,7235103,  
Frutillar  ,70,CÁNCER COLORECTAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,261749,  ,15814134
Frutillar  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,990441,2623140,3604461,1940720
Frutillar  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,66464,68455,121103
Futaleufu  ,3,CÁNCER CERVICOUTERINO,  ,  ,  ,  ,  ,  ,146866,73860,  ,  
Futaleufu  ,7,DIABETES MELLITUS TIPO 2,  ,  ,  ,134878,202534,43552,25329,  ,78065,52869
Futaleufu  ,17,LINFOMAS EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,83445
Futaleufu  ,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,  ,  ,575771,  ,  ,  ,  ,  ,  ,  
Futaleufu  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,42049,89658,211614,35347,196876,143261,126289,141570,11557,38485
Futaleufu  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,258000,  ,43909
Futaleufu  ,43,TUMORES PRIMARIOS DEL SISTEMA NERVIOSO CENTRAL EN PERSONAS DE 15 AÑOS O MÁS,  ,  ,  ,  ,  ,  ,  ,1058974,  ,  
Futaleufu  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,  ,  ,  ,  ,  ,  ,  ,  ,32393
Futaleufu  ,60,EPILEPSIA NO REFRACTARIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,8906
Futaleufu  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,213436,80292,  ,  
Futaleufu  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,  ,324425,  ,  ,  
Futaleufu  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,201994,327692,178430
Futrono  ,3,CÁNCER CERVICOUTERINO,  ,  ,  ,146972,110848,  ,  ,  ,  ,173630
Futrono  ,5,INFARTO AGUDO DEL MIOCARDIO,  ,  ,  ,  ,  ,  ,155415,3880290,  ,  
Futrono  ,7,DIABETES MELLITUS TIPO 2,  ,87914,113492,113861,521634,362287,999259,1704220,1426401,1332162
Futrono  ,8,CÁNCER DE MAMA EN PERSONAS DE 15 AÑOS Y MAS,  ,159102,10540121,17596,939853,37402,310997,16345106,1037487,573257
Futrono  ,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,  ,  ,  ,  ,  ,  ,  ,  ,1336849,1855818
Futrono  ,17,LINFOMAS EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,485111,  ,  
Futrono  ,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,  ,  ,568855,882264,4546230,7526144,7117903,810019,  ,  
Futrono  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,59054,96855,181368,107630,314555,345715,391288,266516,202790,289089
Futrono  ,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,  ,  ,1390389,1255476,1512214,  ,  ,  ,53806,1760196
Futrono  ,29,VICIOS DE REFRACCIÓN EN PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,9652,  
Futrono  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,  ,48593,825273,917907,1911042,1820533,8207330,3061649,1833986,1907775
Futrono  ,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,29128
Futrono  ,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,1212536,  ,  ,  ,163530,155788,33177,  ,  ,  
Futrono  ,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",  ,  ,59004,359536,344429,389783,468106,349545,216848,159870
Futrono  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,  ,18450,101400,68513,  ,14670,  ,  ,  
Futrono  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,327777,  
Futrono  ,52,ARTRITIS REUMATOIDEA,566690,28952,  ,  ,  ,  ,  ,  ,  ,  
Futrono  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,40525,767089,307153,157171,143986,301595,449256
Futrono  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,19046,2271639,3353294,2758929,1647979,1292251,1331313
Futrono  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,  ,137840,22417,67507,  
Futrono  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,259683,29059,181320
Futrono  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,30366,64923,146801,181044
Futrono  ,80,TRATAMIENTO DE ERRADICACIÓN DEL HELICOBACTER PYLORI,  ,  ,  ,  ,  ,  ,  ,  ,16382,3580
Galvarino  ,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,24773,654181,  ,  ,  ,  ,  ,  ,  ,  
Galvarino  ,5,INFARTO AGUDO DEL MIOCARDIO,  ,  ,  ,  ,  ,  ,3293791,  ,  ,  
Galvarino  ,6,DIABETES MELLITUS TIPO 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,107484
Galvarino  ,7,DIABETES MELLITUS TIPO 2,891758,601081,2439922,3233095,3697422,3392595,4057043,4324928,4602788,4383854
Galvarino  ,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,  ,  ,  ,  ,941342,  ,  ,  ,  ,31407
Galvarino  ,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,  ,  ,  ,  ,  ,  ,2554908,10910981,11079554,10478870
Galvarino  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,324016,382260,626789,572745,359579,394095,321885,560919,517765,285337
Galvarino  ,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,1661034,  ,  ,  ,  ,  ,  ,  ,  ,  
Galvarino  ,31,RETINOPATÍA DIABÉTICA,  ,129125,  ,  ,432399,  ,1241199,  ,  ,  
Galvarino  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,168779,36180,  ,79969,949358,1275840,1040679,1289733,878434,973536
Galvarino  ,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,  ,  ,1907748,  ,  ,  ,143453,153475,1731525
Galvarino  ,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,  ,  ,  ,28064,34258,  ,  ,  ,  ,  
Galvarino  ,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",  ,17723,  ,65477,143559,359577,176340,400378,571054,531890
Galvarino  ,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,  ,  ,  ,  ,  ,  ,  ,  ,  ,1698710
Galvarino  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,23331,  ,  ,  ,6508,  ,  ,  ,  
Galvarino  ,52,ARTRITIS REUMATOIDEA,89347,281233,  ,  ,  ,  ,  ,294763,584612,317764
Galvarino  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,45686,132633,195691,65925,57912,88217,202741
Galvarino  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,  ,  ,  ,  ,217268,356762,546200
Galvarino  ,65,DISPLASIA LUXANTE DE CADERAS,  ,  ,  ,  ,  ,  ,  ,  ,  ,28056
Galvarino  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,  ,314421,149453,57831,374738
Galvarino  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,1177892,1505184
Galvarino  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,20522,19667,105749
Gorbea  ,1,ENFERMEDAD RENAL CRÓNICA ETAPAS 4 Y 5,7311466,5931529,5075001,13847928,3569710,4162647,3741297,  ,  ,  
Gorbea  ,3,CÁNCER CERVICOUTERINO,  ,  ,149150,  ,  ,  ,  ,  ,  ,  
Gorbea  ,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,  ,  ,  ,  ,  ,  ,  ,882226,  ,  
Gorbea  ,7,DIABETES MELLITUS TIPO 2,557253,678418,1214692,1140599,1113460,1854902,1911903,2806378,2860222,3176294
Gorbea  ,8,CÁNCER DE MAMA EN PERSONAS DE 15 AÑOS Y MAS,48026,  ,  ,  ,  ,  ,  ,  ,1015354,  
Gorbea  ,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,  ,  ,860606,678188,41440,1438243,37149,6938,1680094,  
Gorbea  ,16,CÁNCER DE TESTÍCULO EN PERSONAS DE 15 AÑOS Y MAS,  ,  ,  ,  ,  ,  ,  ,3452247,100700,30544
Gorbea  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,48307,282037,735406,554556,477951,366301,592471,979127,613548,679279
Gorbea  ,25,"TRASTORNOS DE GENERACIÓN DEL IMPULSO Y CONDUCCIÓN EN PERSONAS DE 15 AÑOS Y MÁS, QUE REQUIEREN MARCAPASO",  ,  ,  ,  ,  ,  ,13256331,  ,  ,  
Gorbea  ,27,CÁNCER GÁSTRICO,  ,  ,  ,  ,  ,7467546,  ,  ,  ,5527462
Gorbea  ,28,CÁNCER DE PRÓSTATA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,1534070,523040,736699
Gorbea  ,29,VICIOS DE REFRACCIÓN EN PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,26865
Gorbea  ,31,RETINOPATÍA DIABÉTICA,  ,20255,  ,  ,  ,  ,  ,  ,  ,  
Gorbea  ,32,DESPRENDIMIENTO DE RETINA REGMATÓGENO NO TRAUMÁTICO,  ,  ,  ,500651,  ,  ,  ,  ,  ,  
Gorbea  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,2892863,2580481,2243804,3816474,3324886,2811141,1979639,2068867,686566,614774
Gorbea  ,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,  ,  ,  ,  ,  ,  ,35683,2080323,187162
Gorbea  ,36,ÓRTESIS (O AYUDAS TÉCNICAS) PARA PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,42415,  ,  ,  ,  ,  
Gorbea  ,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,558854,11995667,53167790
Gorbea  ,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",  ,  ,  ,140720,141135,  ,  ,  ,18027,86555
Gorbea  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,  ,18588,15163,  ,17109,  ,18184,16401,  
Gorbea  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,  ,  ,  ,  ,  ,264751,351561,  ,  
Gorbea  ,52,ARTRITIS REUMATOIDEA,  ,  ,  ,  ,  ,90118,602179,359990,777742,304991
Gorbea  ,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,  ,  ,208742,  ,184192,  ,171422,163688,304600,177430
Gorbea  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,  ,23782,145050,653247,880688,919052,1254001
Gorbea  ,64,PREVENCIÓN SECUNDARIA ENFERMEDAD RENAL CRÓNICA TERMINAL,  ,  ,  ,  ,  ,  ,  ,88037,23870,  
Gorbea  ,65,DISPLASIA LUXANTE DE CADERAS,  ,  ,  ,  ,  ,  ,  ,  ,  ,15800
Gorbea  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,578414,595347,398684,199946,76000
Gorbea  ,70,CÁNCER COLORECTAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,18555,1217334,6878114
Gorbea  ,71,CÁNCER DE OVARIO EPITELIAL,  ,  ,  ,  ,  ,  ,  ,,  ,  
Gorbea  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,242435,618978,757651,182875
Gorbea  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,17476,40562,129887,122085
Gorbea  ,78,LUPUS ERITEMATOSO SISTÉMICO,  ,  ,  ,  ,  ,  ,  ,205890,299126,289989
Gorbea  ,80,TRATAMIENTO DE ERRADICACIÓN DEL HELICOBACTER PYLORI,  ,  ,  ,  ,  ,  ,19805,936,2434,  
Graneros  ,3,CÁNCER CERVICOUTERINO,  ,  ,  ,  ,490922,882022,1014123,  ,18857,12650
Graneros  ,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,  ,26458,1607105,  ,  ,546666,880253,1695719,1191500,545268
Graneros  ,5,INFARTO AGUDO DEL MIOCARDIO,423983,41111,43334,2505763,218476,278887,7096040,980069,693292,1125268
Graneros  ,6,DIABETES MELLITUS TIPO 1,  ,  ,  ,  ,  ,  ,218644,560125,838340,1252565
Graneros  ,7,DIABETES MELLITUS TIPO 2,2837747,2594259,4955425,6071074,10187479,13223056,13434360,13098789,12005165,13498259
Graneros  ,8,CÁNCER DE MAMA EN PERSONAS DE 15 AÑOS Y MAS,28230,  ,245007,480649,4164574,8504855,2055993,4176252,5696677,502514
Graneros  ,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,  ,3470320,67988,1759354,  ,  ,  ,  ,747538,560799
Graneros  ,12,ENDOPRÓTESIS TOTAL DE CADERA,  ,1395664,  ,  ,  ,  ,  ,  ,  ,  
Graneros  ,15,ESQUIZOFRENIA,  ,  ,  ,  ,  ,110220,30882,  ,  ,  
Graneros  ,16,CÁNCER DE TESTÍCULO EN PERSONAS DE 15 AÑOS Y MAS,  ,2422583,3628455,434624,31782,39748,39576,4924327,67629,493518
Graneros  ,17,LINFOMAS EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,478924
Graneros  ,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,  ,  ,  ,  ,  ,  ,  ,2693364,9219495,10173572
Graneros  ,19,INFECCIÓN RESPIRATORIA AGUDA (IRA) DE MANEJO AMBULATORIO EN PERSONAS MENORES DE 5 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,36488
Graneros  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,1537048,1245497,2075204,1812662,2692293,3368478,4348388,4302901,5130929,5860492
Graneros  ,23,SALUD ORAL INTEGRAL PARA NIÑOS Y NIÑAS DE 6 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,35747
Graneros  ,24,PREVENCIÓN DEL PARTO PREMATURO,  ,20255,  ,106751,16916,  ,3875057,  ,  ,361759
Graneros  ,25,"TRASTORNOS DE GENERACIÓN DEL IMPULSO Y CONDUCCIÓN EN PERSONAS DE 15 AÑOS Y MÁS, QUE REQUIEREN MARCAPASO",  ,6097539,  ,  ,  ,  ,  ,  ,  ,60183
Graneros  ,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,  ,2357364,1608750,  ,3055179,2536693,1426416,1242577,4843293,4593261
Graneros  ,27,CÁNCER GÁSTRICO,  ,  ,  ,  ,  ,  ,  ,57071,  ,  
Graneros  ,28,CÁNCER DE PRÓSTATA EN PERSONAS DE 15 AÑOS Y MÁS,  ,2762739,  ,  ,1264053,437709,3021774,1137506,5783882,3127243
Graneros  ,29,VICIOS DE REFRACCIÓN EN PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,7474,32413,28332,64900
Graneros  ,30,ESTRABISMO EN PERSONAS MENORES DE 9 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,30236
Graneros  ,31,RETINOPATÍA DIABÉTICA,  ,  ,  ,  ,1895218,  ,  ,  ,18952,  
Graneros  ,32,DESPRENDIMIENTO DE RETINA REGMATÓGENO NO TRAUMÁTICO,  ,  ,  ,  ,  ,932350,  ,  ,  ,  
Graneros  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,4738261,9550850,7473283,14604936,12504843,8940426,11790443,8499848,10932879,7637637
Graneros  ,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,  ,2372494,1503160,2897555,  ,  ,415387,782459,466132
Graneros  ,36,ÓRTESIS (O AYUDAS TÉCNICAS) PARA PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,55800
Graneros  ,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,  ,9232,19623,  ,  ,  ,  ,  ,  ,45237
Graneros  ,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,  ,  ,  ,58957,259829,123519,  ,  ,  ,9920
Graneros  ,39,ASMA BRONQUIAL MODERADA Y GRAVE EN MENORES DE 15 AÑOS,79922,  ,  ,  ,  ,  ,  ,  ,  ,331608
Graneros  ,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",  ,73444,  ,447217,867600,1386394,3126372,3729497,4379248,3398493
Graneros  ,43,TUMORES PRIMARIOS DEL SISTEMA NERVIOSO CENTRAL EN PERSONAS DE 15 AÑOS O MÁS,  ,  ,  ,  ,9230581,  ,  ,644654,137804,287674
Graneros  ,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,  ,1192200,  ,  ,2006104,1672896,76530,2743123,3131431,8194808
Graneros  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,226411,169521,140830,193780,173494,40089,  ,  ,4931
Graneros  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,  ,353556,  ,  ,447577,1272132,  ,1550790,22720
Graneros  ,52,ARTRITIS REUMATOIDEA,  ,308313,312273,36028,294650,  ,  ,206477,1693501,1486462
Graneros  ,55,GRAN QUEMADO,  ,  ,  ,  ,  ,12128726,1394582,  ,  ,  
